glidenumber,number,docid,event,event_name,geocode,location,latitude,longitude,latitude2,longitude2,shape_type,year,month,day,status,killed,injured,homeless,affected,magnitude,duration,comments,source
EP-2020-000127-ZWE,2020-000127,21985,EP,epidemic,ZWE,"Manicaland, Mashonaland",0.0,0.0,0.0,0.0,0,2020,5,7,A,0,0,0,236365,,0,"From 1 January to 26 April 2020, more than 236,365 malaria cases and 226 deaths have been reported. During the week from 20 to 26 April, a total of 33,171 malaria cases and 21 deaths were reported representing a 220 per cent increase in cases compared to similar period in 2019. The number of health facilities reporting malaria outbreaks remain on the rise, with highly affected provinces being Manicaland, Mashonaland East and Mashonaland Central.",OCHA
EP-2020-000012-ZWE,2020-000012,21890,EP,epidemic,ZWE,,-19.015438,29.154857,0.0,0.0,0,2020,3,1,A,5017,214214,0,20,,120,"Coronavirus disease (COVID-19) is an infectious disease caused by the SARS-CoV-2 virus. It originated in Wuhan, China, at the end of 2019, and spread rapidly over the world.  Coronaviruses are a large family of viruses with some causing less-severe disease, such as the common cold, and others more severe like COVID-19. Coronavirus has impacted also Zimbabwe, where authorities have reported as of December 31, 2021 more than 214214 total cases, with over 5017 deaths. ","WHO, Woldometers, MoHealth"
TC-2019-000025-ZWE,2019-000025,21497,TC,tropical cyclone,ZWE,"Chimanimani, Chipinge, Mutare",-19.8390600093046,32.4267578125,0.0,0.0,0,2019,3,25,A,172,0,4,54,,0,"Zimbabwe was bracing up for a major food insecurity emergency from an El-nino induced poor rainfall season, when forecast was issued on 11 March 2019 of category 4 Tropical cyclone Idai developing off the Mozambican coast to affect most of Mozambique, Zimbabwe and Malawi. On 15th March, the cyclone made landfall in the eastern highlands of Zimbabwe with heavy rains in access of 300mm and wind speeds of 177k/h. This had a devastating impact in Chimanimani, Chipinge and Mutare districts, the most affected being Rusitu area in Chimanimani. The heavy precipitation and winds continued to pound the district and extended towards Nyanga, Mutare, Buhera districts of Manicaland Province. As of 27 March, 172 fatalities had been confirmed, 4,884 people displaced and 327 missing. According to preliminary reports, at least 53,999 people are believed to be affected.",IFRC
DR-2018-000429-ZWE,2018-000429,21483,DR,drought,ZWE,,-21.6165793367406,29.21875,0.0,0.0,0,2018,11,30,A,0,0,0,0,,0,"The below-average and erratic rainfall across much of the region has negatively impacted crop development. Maize crops, accounting for nearly 65 percent of the region's cereal production, are only in the reproductive or vegetative stages in rainfall-deficit areas across the region. Southern Africa Food Security Alert: February 1, 2019 ([FEWS NET, 1/2/2019](https://reliefweb.int/node/2976893)) ",FEWS NET
EP-2018-000150-ZWE,2018-000150,21162,EP,epidemic,ZWE,harare zimbabwe,-17.8251657,31.03351,0.0,0.0,0,2018,9,5,A,0,0,0,0,,0,"Cholera outbreak in Zimbabwe. 
Cholera cases signalled since 05 September in Glenview area of Harare, and as of 10 September, official sources were mentioning 1,046 suspected cases with 16 deaths.
Some 2,253,747 people are at risk in the capital city, Harare, with an estimated 250,000 people in the 4 affected areas. 
Coordination meetings have been held since declaration of the outbreak on 6 September, chaired by the Director of the Civil Protection (DCP). ",
FL-2017-000020-ZWE,2017-000020,20807,FL,flood,ZWE,,-17.8323743295675,31.04248046875,0.0,0.0,0,2017,2,18,A,0,0,0,0,,0,"Tropical Cyclone DINEO (Category 1) has moved south-west over the Mozambique Channel towards southern Zimbabwe. Forecasts issued by The Meteorological Services Department of Zimbabwe (MSDZ) indicate that the country will experience tropical cyclone-type rainfall starting from Thursday 16 up to Monday 20 February 2017. The tropical cyclone is a serious threat and will be preceded by very strong and damaging winds followed by extreme flooding.

The humanitarian impact of Tropical Cyclone DINEO threatens to be massive as projections shows that it will bring widespread torrential rain and damaging winds which can reach as high as 160km/hr. This will likely trigger flash floods which threaten human lives, animals and destruction assets and infrastructure. More than half of the country's dams are overpilling and this could exacerbate flooding resulting displacement of people and increasing the incidence of both water borne and vector diseases.",IFRC
FL-2015-000001-ZWE,2015-000001,20333,FL,flood,ZWE,"Manicaland, Mashonaland Central, Mashonaland East, Mashonaland West and the Midlands",-17.0672874037679,31.2890625,0.0,0.0,0,2015,1,12,A,10,0,0,0,,0,"Heavy and incessant rains which have been deposited in the country since the setting on of the rain season in the beginning of the December has resulted in floods and adverse weather condition induced emergencies across the whole country. The rains which have continued to pound into the festive period and projected to persist indefinitely have to date heavily affected 5 provinces Manicaland, Mashonaland Central, Mashonaland East, Mashonaland West and the Midlands.",IFRC
FF-2014-000015-ZWE,2014-000015,20147,FF,flash flood,ZWE,,-20.463096501954,28.4956773125,0.0,0.0,0,2014,1,31,A,0,0,0,0,,0,"Heavy rains in parts of the country in late January and early February resulted in deaths and displacement of people, coupled with destruction of property. The worst affected areas are Chivi and Masvingo districts in Masvingo province and Tsholotsho district in Matabeleland North.",OCHA
OT-2013-000150-ZWE,2013-000150,20115,OT,other,ZWE,,-19.015438,29.1548569999999,0.0,0.0,0,2013,12,9,A,0,0,0,0,,0,"According to the 2013 Zimbabwe Vulnerability Assessment Committee (ZIMVAC) report produced in May, the 2013/ 2014 consumption year is projected to have 2.2 million people, representing 25% of rural households that are to be food insecure at the peak of the hunger period in March 2014.  This is a 32% increase compared with the immediate previous year. A total of 319,244 metric tonnes will be required to cover the cereal deficit that the country is facing. 

The figures documented by the ZIMVAC assessment are primarily rural households and do not include the urban households. As has become a trend in food insecurity, the severely affected provinces in terms of percentage of food insecure population are; Matebeleland North (40%), Matebeleland South (32%), Masvingo (32%) and Midlands (30%). Post-harvest losses account to 20-30% of grain losses. Below is a table highlighting the most affected provinces and districts.

Late onset of rainfall, pro-longed dry spells and erratic rainfall coupled with limited access to inputs account for the poor performance of the 2012/13 agricultural season. The ZIMVAC report also notes that levels of child severe acute malnutrition exceed the globally accepted rates (4.7% compared to  the global rate of 2%).  Zimbabwe Red Cross has decided to target Gwanda district which has a population of 112,267. The district was targeted because there is no other organisation responding to acute food insecurity in the district.  There are 24 operational wards with a total of 26,773 households. The table below shows the population of Gwanda disaggregated by gender and vulnerability.
",IFRC
EP-2013-000063-ZWE,2013-000063,20010,EP,epidemic,ZWE,,-19.015438,29.1548569999999,0.0,0.0,0,2013,5,23,A,165,0,0,256909,,0,"Zimbabwe has been affected by Malaria in the first quarter of 2013, with 256,909 cases recorded in that time, resulting in 165 deaths.",IFRC
FL-2013-000011-ZWE,2013-000011,19954,FL,flood,ZWE,,-19.015438,29.1548569999999,0.0,0.0,0,2013,1,18,A,0,0,0,0,,0,"Heavy rains starting on 7 Jan 2013 have affected an estimated 4,475 people across Zimbabwe whose houses have either been submerged in water or destroyed. The heavy downpours have also caused major damage to agricultural lands, destroying maize crops (the main staple), as well as disrupting public services such as road transportation and education. The main provinces requiring humanitarian response are in Matebeleland South, Matebeleland North, Manicaland, Mashonaland Central, Masvingo and Midlands.",UNOCHA
EP-2011-000083-ZWE,2011-000083,19495,EP,epidemic,ZWE,,-19.015438,29.154857,0.0,0.0,0,2011,7,5,A,45,0,0,1134,,0,"Since the beginning of 2011, ten out of the country?s 62 districts, namely Bikita, Buhera, Chimanimani, Chegutu, Chipinge, Chiredzi, Kadoma, Murewa, Mutare and Mutasa, have reported cholera cases. A total of 1,134 cholera cases and 45 deaths were reported by the 12th of June 2011, giving a crude case fatality rate of 4.0%. Of the total reported cases, 320 were confirmed positive by laboratory tests. The majority of cases 870 (77%) were reported from Manicaland province where 697 (80%) of reported cases were from Chipinge. Chiredzi and Chipinge districts reported cholera cases in the last three weeks of June 2011. ",IFRC
FL-2010-000059-ZWE,2010-000059,19059,FL,flood,ZWE,,-19.015438,29.154857,0.0,0.0,0,2010,3,16,A,0,0,0,0,,0,"Northern Zimbabwe experienced flash floods that destroyed the livelihoods of around 1,775 people - Southern Africa: Floods Regional Update # 2 (16/03/10)",OCHA
FL-2009-000007-ZWE,2009-000007,18693,FL,flood,ZWE,,-19.015438,29.154857,0.0,0.0,0,2009,1,8,A,0,0,0,0,,0,"Parts of Zimbabwe have been inundated with heavy rains since 26 December, and the authorities have warned of yet more flooding in the north of the country. Rains have also pounded parts of Mozambique and Malawi over the past few weeks, killing at least one person, displacing thousands and drowning farm land.",IRIN
EP-2008-000218-ZWE,2008-000218,18648,EP,epidemic,ZWE,"Nyamapanda, Chitungwiza, Budiriro, Chinhoyi and Mola",-19.015438,29.154857,0.0,0.0,0,2008,8,10,A,42,0,0,1194,,3,A cholera outbreak in Zimbabwe has claimed 42 lives and 1194 have been infected in the past 3 months.,IFRC DREF MDRZW004
OT-2008-000097-ZWE,2008-000097,18499,OT,other,ZWE,,-19.015438,29.154857,0.0,0.0,0,2008,3,29,A,0,0,0,0,,3,The situation in Zimbabwe which was the bread basket of Southern Africa has deteriorated; humanitarian situation in the country is compromised at the expense of all citizens. The country has been facing serious socio-economic decline compounded by the almost two-month stalemate after the 29 March 2008 harmonised elections. The declining situation has once again resulted in poor agricultural production and reduced manufacturing capacity. The shortage of basic food commodities and unpredictable rainfall patterns has threatened the food security of millions of people in the country.,International Federation Appeal MDRZW003
FL-2008-000004-ZWE,2008-000004,18090,FL,flood,ZWE,"Mzarabani, Chipinge, Chiredzi, Masvingo, Mwenezi",-21.42551,30.726721,0.0,0.0,0,2008,1,9,A,0,0,0,5000,,0,Heavy floods in southern Africa,IFRC
FL-2007-000227-ZWE,2007-000227,18081,FL,flood,ZWE,Muzarabani,-16.0893164,30.6976298,0.0,0.0,0,2007,12,14,A,0,0,0,0,,0,"As of 15 Dec, 210 households affected, 400 huts washed away; continued rains expected till Christmas. Extensive loss of livestock and food rations. ",UNOCHA sitrep no. 1
EP-2007-000104-ZWE,2007-000104,17633,EP,epidemic,ZWE,Mashonaland west and Midlands provinces,-19.015438,29.154857,0.0,0.0,0,2007,5,25,A,42,2712,0,120000,,0,A diarrhoea outbreak started on the 25th May 2007 in Kadoma town of Mashonaland West province. In the two Gowke districts of Midlands province similar outbreaks have been experienced. The issue of water provision remains critical to the 120 000 Kadoma inhabitants,IFRC
AC-2002-000865-ZWE,2002-000865,11682,AC,tech. disaster,ZWE,Harare,-17.82922,31.053961,0.0,0.0,0,2002,6,21,A,6,100,0,0, ,0, (Road),
EP-2002-000589-ZWE,2002-000589,11678,EP,epidemic,ZWE,,-19.015438,29.154857,0.0,0.0,0,2002,8,0,A,0,0,0,350, vaccinated,0, {Cholera} (Diarrhoeal/Enteric),
AC-2002-000462-ZWE,2002-000462,11679,AC,tech. disaster,ZWE,,-19.015438,29.154857,0.0,0.0,0,2002,7,23,A,20,1,0,0, ,0, {Gold mine} (Ind:Collapse),
AC-2002-000352-ZWE,2002-000352,11681,AC,tech. disaster,ZWE,Masvingo province,-20.6241509,31.2626366,0.0,0.0,0,2002,6,11,A,11,0,0,0, ,0, (Road),
AC-2002-000349-ZWE,2002-000349,11680,AC,tech. disaster,ZWE,Near Masvingo,-20.0744444,30.8327778,0.0,0.0,0,2002,6,10,A,37,70,0,0, ,0, (Road),
EP-2002-000135-ZWE,2002-000135,11673,EP,epidemic,ZWE,"Bikita district, Masvingo",-20.1083174,31.7195459,0.0,0.0,0,2002,3,6,A,4,0,0,102, vaccinated,0, {Acute watery diarrhoeal syndrome} (Diarrhoeal/Enteric),
DR-2002-000130-ZWE,2002-000130,11674,DR,drought,ZWE,"Chipinge, Gwanda, Umzingwane, Chiredzi, Hwange, Kariba, Guruve, Mberengwa, Chivi, Matobo, Tsholotsho, Masvingo",-20.0744444,30.8327778,0.0,0.0,0,2002,3,0,A,0,0,0,6000000, km?,0, (Drought),
DR-2001-000282-ZWE,2001-000282,11671,DR,drought,ZWE,"Kwekwe, Gokwe South, Zvishavane, Shurugwi, Gweru, Mvuma, Mberengwa, Gokwe North (Midlands province)",-17.46379,28.8596804,0.0,0.0,0,2001,2,0,A,0,0,0,700000, km?,0, (Drought),
FL-2001-000082-ZWE,2001-000082,11670,FL,flood,ZWE,"Muzarabani, Guruve districts (Mashonaland province), Tsholotsho district (Matabeleland province)",-19.015438,29.154857,0.0,0.0,0,2001,2,0,A,13,0,0,30000, km?,0, (Flood),
EP-2000-000863-ZWE,2000-000863,11676,EP,epidemic,ZWE,Beit Bridge district,-19.015438,29.154857,0.0,0.0,0,2000,12,30,A,8,0,0,368, vaccinated,0, {Cholera} (Diarrhoeal/Enteric),
EP-2000-000822-ZWE,2000-000822,11677,EP,epidemic,ZWE,Chegutu district,-18.139839,30.14245,0.0,0.0,0,2000,11,0,A,11,0,0,769, vaccinated,0, (Anthrax),
AC-2000-000689-ZWE,2000-000689,11672,AC,tech. disaster,ZWE,Near Victoria Falls,-17.9475784,25.8609581,0.0,0.0,0,2000,10,11,A,15,20,0,0, ,0, (Rail),
EP-2000-000300-ZWE,2000-000300,11675,EP,epidemic,ZWE,,-19.015438,29.154857,0.0,0.0,0,2000,1,0,A,93,0,0,1675, vaccinated,0, {Cholera} (Diarrhoeal/Enteric),
FL-2000-000083-ZWE,2000-000083,11683,FL,flood,ZWE,"Chimanimani, Mutare (Manicaland), Chiredzi district (Masvingo),Matabo district (Matabeleland South), Midlands Province",-19.015438,29.154857,0.0,0.0,0,2000,2,0,A,70,0,66000,200000, km?,0, (Flood),
