glidenumber,number,docid,event,event_name,geocode,location,latitude,longitude,latitude2,longitude2,shape_type,year,month,day,status,killed,injured,homeless,affected,magnitude,duration,comments,source
FL-2021-000105-NGA,2021-000105,22228,FL,flood,NGA,,11.3507967223837,11.9921875,0.0,0.0,0,2021,6,1,A,0,0,0,0,,0,"Flash flooding from heavy downpours on 27 July directly affected over 800 IDP households in Monguno LGA. Their shelters were overrun at the Government Senior Secondary School (GSSS) camp and food, non-food items (NFIs) and property were damaged or lost. At least 113 shelters were seriously damaged. Camp Coordination and Camp Management (CCCM) partners were able to pump out the floodwater and deliver sandbags to fill up affected areas while plans are ongoing to mobilize kits to repair damaged shelters. ",OCHA
EP-2020-000230-NGA,2020-000230,22090,EP,epidemic,NGA,"Delta, Enugu and Bauchi States ",10.4878118820567,7.07031249999999,0.0,0.0,0,2020,11,12,A,76,0,0,222,,0,"Between 1st and 11th November 2020, a total of 222 suspected yellow fever cases, 19 confirmed cases and 76 deaths have been reported from delta, Enugu and Bauchi States. The epidemic was declared on 12 November 2020 by Nigeria Centre for Disease Control (NCDC). Most of the cases are males, with age ranging from 1-55 years and presented with fever, headache, fatigue, jaundice, abdominal pain, vomiting with or without blood, epistaxis, blood in stools/urine, convulsion and unconsciousness (NCDC Sit rep, Epi wk 24-45, 2020). ",Nigerian Red Cross Society
FL-2020-000207-NGA,2020-000207,22067,FL,flood,NGA,"Jigawa, Kebbi, Kwara, Sokoto, and Zamfara states",12.5545635285937,8.94348144531249,0.0,0.0,0,2020,10,6,A,57,473,22,91,,0,"On 6 October 2020, flood levels at the hydrological stations monitored in Niamey (Niger Republic) and Malan Ville (Benin Republic) reached the red alert zone due to the intensity of the torrential rainfall and caused flooding in Jigawa, Kebbi, Kwara, Sokoto, and Zamfara state (amongst other states) affecting 91,254 people or 15,209 households. The flood incident was caused by the intensity of the rainfalls at the peak of the flood season and the release of dams located in neighbouring Niger, Cameroon and Benin, which resulted in the Benue and Niger rivers overflowing and affecting communities living along their banks and in surrounding areas. ",Nigerian Red Cross Society
FL-2020-000196-NGA,2020-000196,22056,FL,flood,NGA,,10.141931686131,10.234375,0.0,0.0,0,2020,8,2,A,0,0,0,0,,0,"Heavy rains on 2 August in an IDP camp in Bama LGA partially damaged or destroyed at least 475 shelters, affecting some 2,481 IDPs. The rains, which lasted four hours the day before, left areas of the camp submerged in water. ",OCHA
IN-2020-000139-NGA,2020-000139,21997,IN,insect infestation,NGA,,10.4878118820567,6.71874999999999,0.0,0.0,0,2020,5,21,A,0,0,0,0,,0,"FAO is seeking $50 million–$75 million for the control, surveillance of desert locust swarms and livelihoods support by December 2020 to help 17.2 million people in severe acute food insecurity (Phase 3+) during the next lean season (June–August 2020) in Burkina Faso, Cameroon, Chad, the Gambia, Mali, Mauritania, the Niger, Nigeria and Senegal.",FAO
EP-2020-000028-NGA,2020-000028,21696,EP,epidemic,NGA,,9.081999,8.675277,0.0,0.0,0,2020,1,31,A,0,0,0,0,,0,"A Lassa Fever outbreak in Nigeria has been is declared by the Nigerian Centre for Disease Control on the 24 January 2020. Initial reports show 689 suspected cases since the first week of January 2020, of which 258 are confirmed positive. The number of deaths reported from Lassa Fever is 41 with a case fatality rate of 15.9%","Nigerian Red Cross, IFRC."
EP-2020-000012-NGA,2020-000012,21813,EP,epidemic,NGA,,9.081999,8.675277,0.0,0.0,0,2020,3,1,A,3033,242877,0,436,,120,"Coronavirus disease (COVID-19) is an infectious disease caused by the SARS-CoV-2 virus. It originated in Wuhan, China, at the end of 2019, and spread rapidly over the world.  Coronaviruses are a large family of viruses with some causing less-severe disease, such as the common cold, and others more severe like COVID-19. Coronavirus has impacted also Nigeria, where authorities have reported as of December 31, 2021 more than 242877 total cases, with over 3033 deaths. ","WHO, Woldometers, MoHealth"
FL-2019-000122-NGA,2019-000122,21606,FL,flood,NGA,,0.0,0.0,0.0,0.0,0,2019,9,21,A,0,0,0,0,,0,"Arising from high-water levels in rivers Niger and Benue and heavy rainfall, Cross River, Kogi, Niger, and Taraba States have experienced flooding over the past week. On the 21st and 22nd September, there was a high peak in the water levels for River Niger and Benue which affected some communities in the above-mentioned states.",
EP-2019-000112-NGA,2019-000112,21596,EP,epidemic,NGA,,0.0,0.0,0.0,0.0,0,2019,9,6,A,0,0,0,0,,0,"On 6 September 2019, the Nigerian Centre for Disease Control (NCDC) confirmed an outbreak of yellow fever in Bauchi state. Out of the four new cases, three were residents of Alkaleri Local Government Area (LGA), and one a tourist from Kano who visited the Yankari game resort. Sporadic YF vaccination has been provided to the Yankari game resort staff and aerial spraying has been done in the game resort surroundings","IFRC, Nigerian Red Cross"
FL-2019-000093-NGA,2019-000093,21568,FL,flood,NGA,,0.0,0.0,0.0,0.0,0,2019,6,30,A,0,0,0,0,,0,"In June, flooding and windstorms in North-East Nigeria impacted camps and camp-like settings, as well as the delivery of food assistance. Heavy rains and flooding in some cases damaged latrines and bathing shelters in several areas. ",OCHA
EP-2019-000012-NGA,2019-000012,21482,EP,epidemic,NGA,,0.0,0.0,0.0,0.0,0,2019,1,21,A,0,0,0,0,,0,"On 21 January 2019, the Nigeria Centre for Disease Control (NCDC) declared an outbreak of Lassa fever following an increase in the number of cases. From 01 to 27 January 2019, a total of 213 confirmed cases including 41 deaths were reported from sixteen states",Government of Nigeria
FL-2018-000442-NGA,2018-000442,23786,FL,flood,NGA,Nigeria,8.469,8.151,0.0,0.0,3,2018,8,31,A,0,0,0,0,0,1,GDACS - Medium humanitarian impact in for Nigeria. ,GDACS
FL-2018-000120-NGA,2018-000120,21130,FL,flood,NGA,"Katsina, nigeria",9.75076512579428,8.14961025000002,0.0,0.0,0,2018,7,13,A,0,0,0,0,,0,"As the rainy season is reaching its peak in Nigeria, different parts of the country have witnessed torrential rain falls in the last one month resulting in widespread flooding. On 13th?of July 2018, seven states of Katsina in the North West, Niger and Abuja FCT in the North Central, Yobe and Bauchi in the North East, Ogun and Ondo States in the South West have reported devastating floods affecting communities in their states. 
As of ECHO Daily Flash 18 September: Nigeria - Flash Floods (DG ECHO, NEMA, media)

- Following recent large-scale floods, the Nigeria Emergency Management Agency (NEMA) declared a national disaster for the states of Kogi, Niger, Anambra, and Delta States. A Situation Room in Abuja and five territorial Emergency Operations Centers have been activated.
- The Nigerian Navy is conducting search and rescue operations in Kogi and Niger states in localities affected by the flood and rising water levels.
- The humanitarian community stands ready to help.",
EP-2018-000022-NGA,2018-000022,21026,EP,epidemic,NGA,,11.5230875068685,5.2191162109375,0.0,0.0,0,2018,3,14,A,0,0,0,0,,0,"From January 1st  to March 4th, 2018, a total of 1,121 suspected LASSA FEVER cases were recorded, 353 were confirmed positive, 8 probable, 723 negative and 37 await laboratory results. Thus far there have been 110 reported deaths and a fatality rate of 23.8%, 18 States have active cases (Edo, Ondo, Bauchi, Nasarawa, Ebonyi, Anambra, Benue, Kogi, Imo, Plateau, Lagos, Taraba, Delta, Osun, Rivers, FCT, Gombe and Ekiti). ",
EP-2017-000169-NGA,2017-000169,20986,EP,epidemic,NGA,,9.081999,8.67527700000005,0.0,0.0,0,2017,9,15,A,0,0,0,0,,0,"On 15 September 2017, the Nigeria Federal Ministry of Health notified WHO of a confirmed yellow fever case in Ifelodun Local Government Area (LGA), Kwara State...Based on the available information, the likelihood of further spread among the local population is moderate. As the affected area is over 250 km from the nearest international border (Benin), the risk of regional spread is currently low. This event, nevertheless, further drains an already stretched public health system in Nigeria. Kwara State is recovering from a large cholera outbreak (last cases reported in week 27 of 2017), while the country continues to respond to several concurrent public health emergencies in other states.",WHO
FL-2017-000126-NGA,2017-000126,20924,FL,flood,NGA,,12.270063526324,14.4639825820923,0.0,0.0,0,2017,8,11,A,0,0,0,0,,0,"Flooding in various localities in the north-east region has cut off roads and made helicopter landings
impossible. Aid convoys by road to Rann, a remote location in Borno sate which hosts some 43,000
displaced people, has become extremely difficult. Some 800 metric tons of food, nutrition, health, WASH and shelter supplies are awaiting delivery. The logistics sector and WFP are exploring the possibilities of bringing in relief from Cameroon.",OCHA
EP-2017-000085-NGA,2017-000085,20879,EP,epidemic,NGA,,9.081999,8.67527700000005,0.0,0.0,0,2017,6,18,A,0,0,0,0,,0,"On 18 June 2017, the Nigerian Ministry of Health notified [WHO] of an outbreak of hepatitis E located in the north-east region of the country. The first case was detected on 3 May 2017 in Damasak, a locality at the border with the Republic of the Niger...As of 2 July 2017, 146 confirmed and suspected cases were reported including 21 confirmed cases...This area is characterized by a hepatitis E outbreak in neighbouring Chad and in Republic of the Niger. The ongoing humanitarian crisis and insecurity, high numbers of Internally Displaced Persons (IDP) and refugees, and poor access to safe water leads to the spread of disease. There are also an increasing number of displaced persons moving back to the region post occupation. In addition, the potential cross-border contamination and subsequent increased risk of spread from Republic of the Niger and other neighbouring countries should be considered. There are a number of refugee and IDP camps that are overcrowded and have poor sanitation conditions thereby increasing the risk of hepatitis E. Therefore the observed risk at the national level is high.",WHO
EP-2017-000077-NGA,2017-000077,20871,EP,epidemic,NGA,,9.081999,8.67527700000005,0.0,0.0,0,2017,6,7,A,0,0,0,0,,0,"On 7 June 2017, the Nigeria Federal Ministry of Health notified WHO of an outbreak of cholera in Kwara State in the western part of the country. The initial cases of acute watery diarrhoea (AWD) started insidiously during the last week of April 2017. Seven stool samples obtained from the initial cases and analysed at the University of Ilorin Teaching Hospital (UITH) laboratory isolated Vibrio cholerae O1 as the causative agent. The number of cases and deaths subsequently increased from the first week of May 2017. As of 14 June 2017, a total of 1,178 suspected cases and nine deaths (case fatality rate 0.8%) have been reported. Four local government areas have been affected, including Ilorin West (508 cases), Ilorin East (303 cases), Ilorin South (96 cases), and Moro (37 cases)",WHO
ST-2017-000063-NGA,2017-000063,20856,ST,severe local storm,NGA,,9.081999,8.67527700000005,0.0,0.0,0,2017,5,6,A,0,0,0,0,,0,"A storm in Maiduguri, on May 6, caused significant damage in 27 IDP camps, destroying around 362 shelters and partially damaging around 831 shelters, 26 latrines blocks and 114 education facilities (108 in Borno and 6 in Yobe). With the onset of the rainy season a flood vulnerability mapping was carried out in the IDP camps in Borno and an estimated 59 IDP camps (out of 164) are at risk of flooding, potentially affecting 70,5862 households (328,000 persons), including 66,000 children under five. The shelter and camp coordination sector is working on drainage issues in camps and UNICEF is prepositioning dewatering pumps to sites with high risk of water-logging. ",UNICEF
EP-2017-000030-NGA,2017-000030,20818,EP,epidemic,NGA,,9.081999,8.67527700000005,0.0,0.0,0,2017,3,24,A,0,0,0,0,,0,"As of 19 March 2017, a total of 1407 suspected cases of meningitis and 211 deaths have been reported from 40 local government areas in five states of Nigeria since December 2016. ",WHO
EP-2016-000141-NGA,2016-000141,20834,EP,epidemic,NGA,,9.081999,8.67527700000005,0.0,0.0,0,2016,12,16,A,0,0,0,0,,0,"Since the onset of LF outbreak in Dec. 2016 (Week 49), a total of 164 cases have been classified as: confirmed (149) and probable (15) with 68 deaths (53 deaths in confirmed and 15 in probable) recorded. ","Gov't of Nigeria, 28 Apr 2017"
EP-2016-000126-NGA,2016-000126,20773,EP,epidemic,NGA,,8.40716816360107,8.125,0.0,0.0,0,2016,10,4,A,0,0,0,0,,0,"Following the harmonization of the available data from the Early Warning and Response System (EWARS), IDP camp surveillance data from State Primary Health Care Development Agency (SPHCDA), Health sector partners and Integrated Diseases Surveillance and Response (ISDR), it was concluded that there is an ongoing measles outbreak in Borno State afflicting camp and non-camp populations. The Borno State Ministry of Health (BSMOH) is already conducting a reactive vaccination campaign with the support of partners, targeting 18 IDP camps.","Nigeria Health Cluster, 20 Nov 2016"
EP-2016-000101-NGA,2016-000101,20747,EP,epidemic,NGA,,9.081999,8.67527700000005,0.0,0.0,0,2016,8,18,A,0,0,0,0,,0,"In August 2016 Nigeria declared the polio outbreak a National Public Health Emergency and Ministers of Health from Cameroon, Central African Republic, Chad, Niger and Nigeria have declared the polio outbreak in Nigeria a Public Health Emergency for Countries of the Lake Chad basin.",GPEI
EP-2016-000008-NGA,2016-000008,20623,EP,epidemic,NGA,,9.44906182688142,7.7734375,0.0,0.0,0,2016,1,20,A,0,0,0,0,,0,"A suspected outbreak of Lassa viral hemorrhagic fever was announced in Nigeria on 8 January (AFP 13/01/2016). On 14 January, official records states at least 140 suspected cases and 30 confirmed cases, including 53 deaths, in 14 states indicating a case fatality rate (CFR) of 37.9% (NCDC 14/01/2016). As of 20 January, local media has reported as many as 212 suspected cases and 63 deaths in 17 states (IBI 20/01/2016). ",ACAPS
FL-2015-000155-NGA,2015-000155,20594,FL,flood,NGA,,11.1784018737118,7.0703125,0.0,0.0,0,2015,8,31,A,53,0,0,100,,0,"Heavy rains, compounded by the breakdown of dams in some states, have caused floods in 11 states across Nigeria in August and September of this year. According to the National Orientation Agency (NOA), a total of 53 people died, and 100,420 have been
displaced. The floods have affected 11 States across the country, to a greater or lesser degree: Adamawa, Anambra, Benue, Delta, Kaduna, Kebbi, Niger, Ondo, Sokoto, Taraba and Zamfara.",OCHA
CE-2014-000149-NGA,2014-000149,20308,CE,complex emergency,NGA,"Adamawa, Borno and Yobe",10.6390137752605,13.3538818359375,0.0,0.0,0,2014,10,31,A,8600,0,0,600000,,0,"Recently there has been a spate of suicide attacks on civilians in towns and villages, markets and places of worship, national, international and traditional institutions, shopping malls, commuter bus terminals and petrol service stations. The Nigerian Government  has declared the state of emergency in the States of Borno, Adamawa and Yobe. An important influx of Internal Displaced Population has been reported during the last months. IDP Camps have been opened by the Adamawa State Emergency Management Agency (ADSEMA) in Girei, in Mubi and other parts of this State. By the end of September, the Nigerian Red Cross registered more than 4,000 with a daily registration of at least 100 IDPs while there is an increased influx of IDPs into host communities across Yola, Mubi, Gomi, Fufure, Maiha, Numan, Lamurde, Ngurore and Girei LGAs in Adamawa State. Registration of IDPs in host communities is ongoing and around 75,000 IDPs living in host communities have been registered by other organizations in these areas. Mubi LGA of Adamawa State is also hosting  a large number of IDPs that fled from Gwoza, Askira Uba, Damboa and Chibok LGAs of Borno State and Michka and Shua LGAs of Adamawa State.

The unrest has killed at least 8,600 civilians (according to NEMA), but an exact figure is difficult to calculate. The killings had occurred in over 70 towns and villages in four North- Eastern States of Nigeria (Adamawa, Bauchi, Borno and Yobe states), including Federal Capital Territory Abuja, Kano, and Kaduna. There has been a dramatic increase during 2014 in the number of casualties from explosions, including several apparent suicide attempt bombings (including teenage female suicide bombers). Since January, more than 400 people have been reportedly killed in 14 explosions in crowded places. The pace of attacks has dramatically intensified in remote villages since May 2013 when the Federal Government imposed a State of Emergency (6 months) in the North-Eastern states of Adamawa, Borno and Yobe. The State of Emergency has been extended on two occasions. 

More than 600,000 people in Adamawa, Borno and Yobe states (70 percent of them women and children) have fled their homes since early 2013, according to the National Emergency Management Agency (NEMA).",IFRC
OT-2014-000068-NGA,2014-000068,20211,OT,other,NGA,Jos,9.92128177909354,8.88313293457031,0.0,0.0,0,2014,5,20,A,118,84,0,0,,0,"A deadly explosion in Jos, the capital of plateau state in North Central Nigeria on Tuesday, 20 May, 2014 killed 118 and injured 84 people",IFRC
EP-2014-000055-NGA,2014-000055,20194,EP,epidemic,NGA,,10.3257278721883,9.849853515625,0.0,0.0,0,2014,4,21,A,0,0,0,0,,0,"The first cases of cholera in Bauchi State in 2014 were reported in week 2. After that the number of cases has increased week by week and in one ward of Bauchi town the attack rate has already exceeded 7% by week 13. As of week 13, 8,750 cases have been reported in the State in 11 of the 20 Local Government Authorities (LGAs), with about 8500 in Bauchi town (Bauchi LGA) alone. The most affected other LGA is Tafawa Balewa with more than 100 cases from week 13 In Bauchi town cholera cases has been reported in 19 of the 20 wards and the Case Fatality Rate (CFR) has been < 1% during week 13. ",IFRC
EP-2013-000162-NGA,2013-000162,20153,EP,epidemic,NGA,,9.081999,8.67527700000005,0.0,0.0,0,2013,11,22,A,0,0,0,0,,0,"Starting in September 2013, an upsurge of cholera cases was reported by Nigeria's health ministry. Between 1 Jan - 11 Nov 2013, a total of 4,220 suspected cases including 145 deaths were reported in 16 states, compared to 581 suspected cases including 15 deaths in 10 states during the same period in 2012. As of 31 Jan 2014, 855 cholera cases and 20 deaths were reported in nine states. During the same period in 2013, no cases or deaths were reported.","WHO, UNICEF"
FL-2013-000116-NGA,2013-000116,20072,FL,flood,NGA,,9.081999,8.67527700000005,0.0,0.0,0,2013,9,11,A,0,0,0,0,,0,"Heavy rains and floods starting in mid-July 2013 have affected more than 81,500 people across Nigeria. Almost 8,000 people have been displaced and more than 6,500 homes have been damaged. As of 11 Sep 2013, 19 deaths had been recorded. At at least 2,217 farmlands have been destroyed by flooding. The most affected states are Zamfara, Kogi, and Bauchi.",OCHA
FL-2012-000138-NGA,2012-000138,19862,FL,flood,NGA,,9.081999,8.67527700000005,0.0,0.0,0,2012,7,22,A,0,0,0,0,,0,"Heavy rainfall in central Nigeria on 22 Jul 2012 forced a dam to overflow, causing flooding that left 39 people dead and destroyed or damaged some 200 homes in Jos.",UNICEF
AC-2012-000097-NGA,2012-000097,19815,AC,tech. disaster,NGA,Lagos,6.441158,3.41797700000006,0.0,0.0,0,2012,6,3,A,169,5,0,0,,0,"A Dana Air McDonnell Douglas MD-83, registration 5N-RAM performing flight 9J-992 from Abuja to Lagos (Nigeria) with 147 passengers and 6 crew, was on approach to Lagos about 11nm from LAG VOR when the crew declared emergency reporting both engines had failed and they were going down. At about 15:43L (14:43Z) the aircraft collided with a power line, crashed into a built up area about 5nm short of the threshold of runway 18L near Akande St (not Adebayo Akande St) and 1.2nm south of LAG VOR and burst into flames. A number of residential houses around the crash site were on flames, too, a large smoke plume was visible above the city. All occupants of the aircraft perished in the crash, so far 16 fatalities on the ground have been confirmed, 5 injured people on the ground have been taken to hospitals.",IFRC
EP-2012-000015-NGA,2012-000015,19723,EP,epidemic,NGA,,9.081999,8.67527700000005,0.0,0.0,0,2012,1,11,A,1,0,0,7,,0,"An outbreak of lassa fever was reported in Ebonyi (southern) and Nasarawa (northern) states of Nigeria on the 11th of January. Information from the health sector reported 7 cases with 1 death (Ebonyi, 6 cases with 1 death, while Nasarawa recorded only 1 case)",IFRC
OT-2011-000205-NGA,2011-000205,19715,OT,other,NGA,,9.081999,8.67527700000005,0.0,0.0,0,2011,9,12,A,0,0,0,0,,0,"More than a million children in the Sahel region are at risk of becoming severely malnourished as inadequate rain, poor harvests and rising food prices have left hundreds of thousands vulnerable and weak.",UNICEF
EP-2011-000092-NGA,2011-000092,19504,EP,epidemic,NGA,,9.081999,8.675277,0.0,0.0,0,2011,7,22,A,43,0,0,1668,,0,"There has been another outbreak of cholera in Plateau State, Northern part of Nigeria. Information from the health sector reported 70 cases with 3 deaths, however consequent assessment by a joint assessment team including the NRCS showed that the total number affected had risen to about 410 people with death toll at 24 as at 12th July 2011. Further to this, preliminary assessments by the NRCS and also recent health information from the Government report that 4 other states in North West Nigeria have been affected, namely Bauchi, Taraba, Adamawa, and Kaduna bringing the total number of cases reported  to 1668 with 43 deaths recorded between the last week of June and 8th July 2011.",IFRC
FF-2011-000088-NGA,2011-000088,19500,FF,flash flood,NGA,Lagos,6.4530556,3.3958333,0.0,0.0,0,2011,7,10,A,20,0,0,0,,17,"A heavy downpour that started about 5 a.m. on the early hours of Sunday, 10th July, 2011 in Nigeria and lasted for about 17 hours led to massive flooding mostly of the entire Lagos metropolis, economical capital of country. This led to displacement of people from their homes, serious traffic congestion on roads, destruction of property, and worse, people were reportedly killed in the incidence. Thousands of persons were affected by the floods with many rendered homeless as their houses were submerged by flood water while properties including vehicles were washed due to the intensity of the flood.",IFRC
OT-2011-000046-NGA,2011-000046,19458,OT,other,NGA,,9.081999,8.675277,0.0,0.0,0,2011,4,17,A,288,452,0,75000,,3,"Nigeria?s presidential election peacefully conducted on 16 April, 2011 turned violent as results of the election started coming out on 17 April, 2011. Violent protests were recorded mostly in the northern part of Nigeria where some of the main presidential contenders come from. Angry youths took to major streets in the north especially in Kano, Kaduna, Bauchi, Gombe, Niger and Borno States protesting the outcome of the election. Property including houses and vehicles were burnt while many lives were lost. However, the intervention of security operatives including military personnel deployed in the troubled areas as well as imposition of curfew brought the situation under control after 3 days of protests. According to the Nigerian Red Cross Society (NRCS), more than 75,000 people were displaced, 288 deaths and 452 injured. ",IFRC
